Account_ID,Customer_Age,Annual_Income_USD,Credit_Score,Offer_Type,Discount_Percent,Credit_Limit_USD,Avg_Monthly_Spend_USD,Campaign_Cost_USD,Profit_Margin_Percent,Campaign_Channel,Region,Customer_Segment,Accepted_Offer,Retained_6_Months,Campaign_Date
ACC1054151,27,44886.69,654,Premium Lifestyle,6.39,4112.16,3370.53,82.52,36.89,Branch,Asia Pacific,SME,0,0,2025-10-10
ACC1054152,39,75877.48,757,Low Interest,28.18,29045.19,1818.81,48.1,20.51,Branch,Asia Pacific,HNI,1,1,2025-02-11
ACC1054153,62,73186.81,682,Balance Transfer,15.68,40882.04,3643.44,43.26,28.23,Branch,North America,Student,1,1,2026-03-16
ACC1054154,67,34105.52,746,Cashback,15.26,27925.82,665.0,84.09,27.44,Branch,Asia Pacific,SME,0,0,2025-09-27
ACC1054155,57,85482.92,669,Balance Transfer,27.37,2607.97,2083.78,15.66,31.73,Email,North America,Affluent,1,1,2026-02-27
ACC1054156,34,55034.42,673,Low Interest,7.98,37679.06,3142.37,146.2,20.04,Branch,Europe,SME,1,0,2025-09-21
ACC1054157,42,98478.91,762,Travel Rewards,7.0,33768.51,3138.0,104.85,19.78,Phone Call,Europe,Student,1,1,2024-06-17
ACC1054158,30,100971.07,727,Cashback,34.79,11946.8,3303.92,92.42,28.27,Branch,Latin America,Mass Market,1,1,2024-06-12
ACC1054159,25,79912.44,804,Low Interest,17.45,22086.09,108.5,89.68,26.73,Phone Call,Latin America,HNI,0,0,2024-05-25
ACC1054160,23,73729.43,679,Premium Lifestyle,10.17,6783.11,873.78,28.72,14.11,Email,Asia Pacific,Mass Market,0,0,2026-04-14
ACC1054161,36,106451.14,716,Low Interest,14.15,8083.67,1712.77,134.35,37.99,Social Media,Europe,SME,0,1,2025-11-07
ACC1054162,23,15000.0,612,Low Interest,24.28,8192.53,3704.82,40.61,29.17,Social Media,Europe,HNI,1,1,2025-01-16
ACC1054163,48,26354.82,629,Balance Transfer,8.72,32950.67,1245.26,149.92,28.09,Branch,Europe,HNI,0,1,2024-11-30
ACC1054164,65,18460.08,731,Low Interest,7.37,2095.85,3870.97,49.81,22.38,SMS,Asia Pacific,HNI,1,1,2025-04-23
ACC1054165,29,49168.68,800,Low Interest,17.36,20800.9,6332.47,23.29,39.27,Email,North America,SME,1,1,2024-12-28
ACC1054166,39,80177.83,771,Cashback,11.77,7550.93,5850.61,133.68,36.77,Phone Call,Asia Pacific,HNI,1,1,2024-06-13
ACC1054167,39,97323.91,702,Cashback,21.36,17465.86,3226.48,118.96,29.74,Branch,Europe,SME,0,0,2025-11-22
ACC1054168,26,24268.54,686,Low Interest,21.81,1740.35,3232.63,52.63,8.09,Social Media,Latin America,Affluent,1,0,2024-10-30
ACC1054169,63,54812.65,671,Travel Rewards,29.9,45872.5,493.94,36.3,23.54,SMS,Europe,Mass Market,1,1,2024-11-18
ACC1054170,25,31570.77,650,Balance Transfer,8.35,29945.24,3898.96,119.87,37.17,Branch,Asia Pacific,HNI,0,0,2025-08-25
ACC1054171,23,31144.03,661,Travel Rewards,16.36,3179.52,2155.07,145.73,12.89,SMS,Europe,Affluent,0,0,2025-03-17
ACC1054172,31,90144.76,654,Dining Rewards,33.66,11098.73,6300.39,96.41,37.37,Social Media,Asia Pacific,SME,1,1,2024-09-23
ACC1054173,64,117442.06,662,Travel Rewards,27.28,32045.36,4563.37,60.22,37.75,SMS,Asia Pacific,Affluent,1,1,2026-04-04
ACC1054174,22,76836.6,681,Balance Transfer,25.15,6259.76,129.64,43.03,16.71,Email,North America,HNI,1,1,2024-12-01
ACC1054175,57,20784.35,766,Dining Rewards,27.24,38332.46,4529.65,114.15,8.93,Email,Middle East,Student,0,0,2025-06-18
ACC1054176,31,52472.57,798,Cashback,32.27,46453.08,2003.0,53.11,7.46,Branch,North America,Affluent,1,1,2025-04-01
ACC1054177,37,85994.76,746,Low Interest,18.25,18608.7,3090.55,148.56,17.3,SMS,North America,HNI,0,0,2024-08-17
ACC1054178,64,82418.7,692,Dining Rewards,10.48,14706.5,2789.55,74.27,13.52,SMS,Latin America,HNI,0,1,2026-01-20
ACC1054179,38,111119.24,697,Travel Rewards,18.73,5980.99,4893.4,97.94,5.58,Branch,Middle East,Student,1,0,2025-12-07
ACC1054180,49,77833.05,680,Balance Transfer,23.06,34406.48,5211.89,74.55,35.79,Social Media,Asia Pacific,Mass Market,1,1,2024-06-20
ACC1054181,49,100300.86,606,Premium Lifestyle,9.88,25880.97,988.07,86.75,22.07,Branch,Asia Pacific,Student,1,1,2024-07-24
ACC1054182,63,73228.42,655,Cashback,12.24,11178.4,266.14,139.3,32.07,Branch,North America,SME,1,1,2025-02-18
ACC1054183,22,36030.64,701,Travel Rewards,9.2,45729.56,2845.74,97.19,17.12,Email,North America,SME,1,1,2025-12-20
ACC1054184,64,94415.0,681,Low Interest,24.97,40105.34,497.12,53.82,29.34,Phone Call,Middle East,Student,1,1,2026-03-27
ACC1054185,25,91649.05,731,Cashback,20.1,15830.82,6844.75,119.18,30.76,Branch,Latin America,HNI,0,1,2025-09-05
ACC1054186,42,48088.62,664,Travel Rewards,27.94,13228.58,5805.88,111.48,18.08,Social Media,Asia Pacific,Mass Market,1,1,2025-03-09
ACC1054187,44,101915.84,730,Low Interest,15.68,11743.58,6482.73,113.55,9.84,SMS,Europe,HNI,1,0,2025-04-14
ACC1054188,65,99265.56,618,Premium Lifestyle,6.61,27823.77,1496.36,137.3,20.69,Social Media,Asia Pacific,Affluent,1,1,2026-04-22
ACC1054189,44,90453.74,597,Cashback,16.0,37812.36,3346.21,19.69,36.11,Phone Call,North America,SME,1,1,2025-06-17
ACC1054190,58,85626.54,631,Low Interest,26.12,34898.12,3842.38,54.3,38.12,SMS,Middle East,Student,1,1,2024-07-02
ACC1054191,41,15000.0,736,Travel Rewards,25.71,22690.28,3323.57,116.06,31.32,Email,North America,HNI,1,1,2024-12-27
ACC1054192,29,70090.54,734,Dining Rewards,32.76,5652.24,1942.01,125.6,15.15,Branch,Latin America,Student,1,1,2025-02-25
ACC1054193,32,30086.64,748,Premium Lifestyle,32.94,27618.43,1158.08,149.93,14.4,Email,Asia Pacific,HNI,0,0,2025-04-28
ACC1054194,46,76001.38,743,Cashback,27.9,46366.45,2392.99,113.85,23.55,Phone Call,Asia Pacific,Mass Market,1,1,2025-05-31
ACC1054195,67,87699.89,633,Balance Transfer,11.77,35073.7,3915.39,40.2,13.57,SMS,North America,Affluent,0,0,2024-09-11
ACC1054196,34,15000.0,710,Cashback,23.23,7251.96,314.16,51.96,7.78,Phone Call,Latin America,Mass Market,0,0,2024-12-27
ACC1054197,23,69160.38,684,Low Interest,8.66,11010.18,2193.92,86.82,9.28,Phone Call,Middle East,Affluent,0,1,2025-06-30
ACC1054198,52,55612.73,795,Travel Rewards,30.59,43195.34,1255.07,53.75,28.92,Branch,Europe,Student,1,1,2024-12-21
ACC1054199,49,20469.41,645,Cashback,19.77,32903.35,1772.84,34.59,13.84,Branch,Asia Pacific,HNI,0,1,2026-01-26
ACC1054200,36,15994.2,664,Balance Transfer,22.99,6617.45,2405.84,70.49,39.84,SMS,North America,Student,0,1,2025-12-25
ACC1054201,63,65230.45,722,Balance Transfer,31.05,40970.29,5539.74,35.52,33.62,Email,Middle East,HNI,1,1,2025-09-07
ACC1054202,43,48265.67,712,Cashback,7.57,12712.98,2499.16,57.95,26.91,Social Media,Asia Pacific,SME,0,0,2026-01-25
ACC1054203,62,36334.25,682,Cashback,30.31,37678.84,2620.17,97.14,14.9,SMS,Asia Pacific,HNI,1,1,2025-10-28
ACC1054204,49,113989.5,817,Cashback,33.53,45723.51,2843.43,20.32,10.44,Social Media,North America,Mass Market,1,1,2025-07-21
ACC1054205,53,81970.44,597,Dining Rewards,27.32,37766.24,2481.59,33.5,13.69,Phone Call,Latin America,Mass Market,1,1,2025-05-29
ACC1054206,22,70771.87,734,Premium Lifestyle,19.09,12270.14,4385.37,32.66,17.58,SMS,Middle East,Student,1,1,2024-06-10
ACC1054207,49,51823.43,677,Dining Rewards,30.88,13995.23,6290.94,125.56,36.52,Branch,Middle East,Affluent,1,1,2025-03-30
ACC1054208,29,101247.39,704,Travel Rewards,18.21,8575.93,5803.49,85.7,26.08,Social Media,North America,Student,1,1,2026-05-05
ACC1054209,51,84290.77,773,Balance Transfer,17.29,26685.49,6145.58,84.52,25.5,Branch,Latin America,Mass Market,1,1,2024-05-28
ACC1054210,61,89047.13,692,Premium Lifestyle,25.8,36974.88,3424.14,142.52,25.12,Social Media,Asia Pacific,Affluent,0,0,2025-07-15
ACC1054211,57,124961.38,770,Travel Rewards,9.87,47698.42,620.81,80.73,26.34,Email,Latin America,HNI,1,1,2025-02-23
ACC1054212,65,121608.07,768,Dining Rewards,7.87,33946.79,2577.83,66.45,6.22,Phone Call,North America,Affluent,0,0,2025-05-25
ACC1054213,41,72858.47,681,Travel Rewards,23.98,35356.3,5149.89,102.52,36.03,Social Media,Latin America,SME,1,1,2025-01-18
ACC1054214,63,77900.23,618,Balance Transfer,26.0,34642.99,219.42,141.33,34.87,Social Media,Latin America,Affluent,1,1,2025-10-14
ACC1054215,36,83103.5,634,Travel Rewards,29.5,29049.36,1422.44,83.13,38.58,Phone Call,Latin America,Mass Market,1,1,2025-01-09
ACC1054216,23,80516.22,734,Low Interest,5.16,3127.18,1188.97,104.35,26.74,Email,Asia Pacific,SME,0,0,2025-09-25
ACC1054217,21,64970.94,721,Low Interest,6.42,9252.51,2574.33,118.14,27.92,Branch,Middle East,Student,0,0,2026-03-01
ACC1054218,55,67984.97,719,Dining Rewards,19.64,47113.95,575.29,60.06,14.78,Phone Call,North America,Affluent,1,1,2025-03-28
ACC1054219,45,17883.82,681,Cashback,23.21,22728.45,4145.09,87.31,18.34,Email,Latin America,Mass Market,1,1,2026-04-17
ACC1054220,34,57025.86,602,Balance Transfer,17.26,16022.23,3226.71,60.77,26.52,SMS,North America,HNI,1,1,2026-01-15
ACC1054221,59,72275.83,731,Travel Rewards,22.73,8189.59,5973.16,11.69,14.05,Social Media,Europe,HNI,1,1,2024-12-19
ACC1054222,43,19985.32,760,Cashback,33.87,28161.63,5214.27,149.48,25.85,Email,North America,Affluent,1,1,2024-12-20
ACC1054223,67,70345.45,740,Premium Lifestyle,13.63,44295.34,6570.51,93.62,13.31,Branch,Latin America,SME,1,1,2024-05-23
ACC1054224,47,84209.67,604,Dining Rewards,15.63,11223.99,5493.44,73.95,6.85,SMS,Asia Pacific,Mass Market,1,1,2025-04-22
ACC1054225,48,31393.8,718,Premium Lifestyle,9.31,13711.23,3865.93,119.14,18.7,Branch,Europe,Mass Market,1,1,2024-07-27
ACC1054226,35,15000.0,756,Dining Rewards,21.41,2252.5,439.6,120.29,24.91,Phone Call,Latin America,Affluent,0,1,2025-04-19
ACC1054227,69,56639.64,580,Dining Rewards,8.79,1344.91,1543.55,124.24,19.43,Social Media,Europe,Student,1,1,2024-07-09
ACC1054228,68,61953.37,699,Low Interest,6.61,22413.73,6995.9,19.32,7.15,SMS,Asia Pacific,SME,1,1,2025-10-17
ACC1054229,41,64267.15,643,Premium Lifestyle,21.62,39322.81,5908.72,85.78,15.32,SMS,Asia Pacific,HNI,1,1,2025-09-04
ACC1054230,33,43565.81,666,Low Interest,19.71,37435.18,6282.62,103.67,11.38,Branch,North America,SME,1,1,2025-09-15
ACC1054231,60,54811.71,761,Premium Lifestyle,8.33,8901.41,3216.85,132.71,31.54,Phone Call,Latin America,Student,1,1,2025-03-01
ACC1054232,63,49804.01,665,Travel Rewards,6.82,10359.42,3500.64,67.7,35.95,Branch,Middle East,HNI,1,1,2024-10-26
ACC1054233,44,77779.88,698,Balance Transfer,32.89,11409.44,6559.86,34.61,39.1,Social Media,Middle East,Student,1,1,2026-04-14
ACC1054234,57,52277.4,623,Low Interest,20.29,26518.21,3980.69,10.86,26.81,Email,Europe,Affluent,1,1,2024-08-11
ACC1054235,48,35666.73,712,Balance Transfer,19.72,11947.52,257.4,115.82,24.77,SMS,Asia Pacific,HNI,1,1,2025-12-18
ACC1054236,39,81106.26,601,Balance Transfer,23.03,26826.83,3190.92,145.1,19.2,Phone Call,Asia Pacific,HNI,1,1,2025-09-07
ACC1054237,26,25131.4,671,Premium Lifestyle,26.1,39697.59,880.12,19.01,36.38,Social Media,Middle East,HNI,1,1,2025-12-11
ACC1054238,67,23490.86,816,Low Interest,7.23,22686.02,1002.34,82.86,7.3,Social Media,North America,Mass Market,0,0,2025-07-15
ACC1054239,57,85008.63,667,Dining Rewards,20.41,8488.23,4504.06,29.98,20.01,Social Media,Latin America,HNI,1,1,2026-04-24
ACC1054240,62,55516.63,850,Low Interest,8.48,34048.52,2568.34,109.37,36.3,Phone Call,Europe,SME,0,0,2025-08-20
ACC1054241,37,130653.15,766,Cashback,18.23,2916.04,6906.27,18.91,6.38,Social Media,Latin America,SME,1,0,2025-01-15
ACC1054242,58,96155.14,625,Low Interest,20.63,34962.96,4426.47,132.75,33.12,Branch,Middle East,Mass Market,1,1,2026-04-28
ACC1054243,51,61943.83,643,Balance Transfer,11.69,15455.19,3920.39,97.76,5.58,Branch,Europe,Student,1,0,2025-03-31
ACC1054244,53,32353.32,658,Balance Transfer,6.14,35901.06,362.79,96.06,38.27,Phone Call,Latin America,Mass Market,0,1,2024-12-25
ACC1054245,54,30397.52,713,Balance Transfer,26.76,32679.96,4224.6,114.8,15.74,Email,North America,HNI,1,1,2025-11-29
ACC1054246,69,69568.15,738,Balance Transfer,15.24,29992.52,3690.42,39.0,33.32,Phone Call,North America,SME,1,0,2024-11-08
ACC1054247,67,93863.18,683,Cashback,22.94,4282.41,2739.63,95.18,35.81,Email,Asia Pacific,SME,1,1,2026-02-24
ACC1054248,59,114892.03,699,Cashback,29.89,12652.88,775.83,100.98,28.96,Social Media,Middle East,SME,1,1,2026-05-12
ACC1054249,65,82509.82,697,Dining Rewards,9.32,41058.19,1757.22,53.44,18.13,Phone Call,Latin America,HNI,1,1,2025-07-15
ACC1054250,55,111759.26,730,Dining Rewards,22.14,35941.13,4906.08,144.2,21.9,Email,Latin America,SME,1,1,2026-01-02
ACC1054251,69,60712.45,678,Travel Rewards,13.65,21301.81,6754.22,94.88,36.94,Social Media,North America,Student,1,1,2025-06-25
ACC1054252,50,35448.2,699,Premium Lifestyle,11.78,2776.91,1623.97,92.28,5.38,SMS,Europe,Mass Market,1,0,2025-06-10
ACC1054253,29,124560.17,677,Cashback,14.58,5525.89,2095.33,48.65,34.55,Phone Call,North America,Affluent,0,1,2025-11-07
ACC1054254,23,73165.35,637,Cashback,34.4,5787.47,3758.93,106.66,27.28,SMS,Asia Pacific,HNI,1,1,2024-06-24
ACC1054255,57,62411.79,668,Cashback,5.02,46467.23,4484.38,41.23,8.62,Email,Latin America,SME,0,0,2024-12-08
ACC1054256,53,78917.13,640,Travel Rewards,12.7,22685.67,5235.52,55.8,28.79,SMS,Europe,Mass Market,0,0,2025-11-28
ACC1054257,24,87565.19,710,Travel Rewards,19.37,3610.79,1101.19,37.99,11.8,Email,Asia Pacific,Student,1,0,2026-04-26
ACC1054258,51,104759.91,810,Premium Lifestyle,5.05,2198.7,4420.71,94.09,13.96,SMS,Latin America,Mass Market,0,0,2025-02-10
ACC1054259,56,85092.83,674,Balance Transfer,7.55,8190.02,2999.6,69.17,31.99,SMS,Asia Pacific,Affluent,0,0,2024-12-24
ACC1054260,68,68915.61,677,Cashback,13.49,30361.36,4075.17,73.95,27.49,SMS,Middle East,Student,1,0,2024-07-15
ACC1054261,25,66586.99,685,Low Interest,6.26,3023.44,3450.64,22.57,35.54,Branch,Asia Pacific,Student,0,0,2024-06-14
ACC1054262,44,101113.01,777,Balance Transfer,19.47,3060.13,4550.24,140.37,22.0,Phone Call,Europe,Student,1,1,2025-03-27
ACC1054263,38,76814.1,751,Premium Lifestyle,15.77,4168.83,6028.38,29.67,19.71,Email,Middle East,Mass Market,1,0,2026-02-24
ACC1054264,37,67928.56,614,Dining Rewards,19.65,21769.86,946.98,47.97,17.42,SMS,Asia Pacific,SME,1,1,2025-06-26
ACC1054265,49,114570.61,589,Premium Lifestyle,25.72,26917.82,291.83,41.88,15.44,SMS,Middle East,Mass Market,0,0,2025-03-12
ACC1054266,32,103857.48,672,Travel Rewards,19.11,22384.52,916.78,36.47,17.56,Email,Asia Pacific,Student,0,0,2025-10-23
ACC1054267,50,128580.63,603,Balance Transfer,31.86,35291.49,696.18,126.03,39.15,Email,North America,HNI,0,1,2025-04-06
ACC1054268,41,95554.01,648,Low Interest,18.91,44605.43,5571.13,107.39,33.05,Email,Europe,Affluent,1,1,2025-11-20
ACC1054269,22,112482.05,702,Premium Lifestyle,33.78,26473.26,4252.09,82.55,6.13,Phone Call,Europe,Student,1,1,2024-12-16
ACC1054270,53,73925.83,746,Premium Lifestyle,16.03,14269.78,4219.9,35.19,35.74,SMS,North America,Mass Market,1,1,2025-09-20
ACC1054271,63,69500.73,718,Cashback,20.85,38547.98,6261.28,105.85,27.4,Branch,Asia Pacific,Affluent,1,1,2025-03-06
ACC1054272,55,125445.71,732,Dining Rewards,19.41,24673.97,2458.64,61.44,21.6,Branch,Middle East,SME,1,1,2024-08-09
ACC1054273,36,99179.76,728,Dining Rewards,32.15,32227.13,3553.94,85.36,29.26,Email,Asia Pacific,Mass Market,1,1,2025-11-07
ACC1054274,52,89968.54,713,Balance Transfer,33.88,3114.25,6940.64,79.57,38.75,SMS,Middle East,SME,1,1,2025-01-26
ACC1054275,59,106536.44,699,Balance Transfer,20.12,46573.59,1352.33,42.92,25.67,Branch,Europe,Affluent,0,1,2024-10-19
ACC1054276,25,64925.26,699,Cashback,20.97,41585.65,1876.16,108.24,12.74,Branch,North America,HNI,1,1,2024-06-06
ACC1054277,52,77030.2,730,Low Interest,22.73,35675.67,923.84,16.05,20.14,SMS,Latin America,Student,0,1,2026-01-07
ACC1054278,35,80739.68,665,Premium Lifestyle,10.88,41986.96,664.88,118.68,16.69,Phone Call,Latin America,Affluent,1,1,2026-04-01
ACC1054279,34,21019.78,739,Travel Rewards,9.98,28532.0,2013.88,58.68,25.85,Email,North America,Student,1,0,2024-06-01
ACC1054280,41,100496.75,742,Balance Transfer,7.2,33946.32,3651.27,27.54,25.03,Email,Europe,Mass Market,0,1,2024-08-15
ACC1054281,69,81118.48,777,Low Interest,25.77,48725.15,5220.77,73.73,14.68,Phone Call,Asia Pacific,Student,1,1,2025-09-09
ACC1054282,56,77795.97,716,Travel Rewards,20.88,16835.25,2031.67,42.52,12.55,Branch,Latin America,Mass Market,1,1,2025-07-09
ACC1054283,53,59182.22,803,Travel Rewards,18.71,49830.14,2018.59,110.81,10.22,Social Media,Middle East,SME,1,1,2025-05-20
ACC1054284,33,26438.32,679,Balance Transfer,12.76,29614.41,1399.36,35.04,37.71,Social Media,Europe,Mass Market,1,1,2026-03-15
ACC1054285,29,62927.07,695,Low Interest,29.83,36638.04,3079.07,113.75,10.49,Phone Call,Asia Pacific,Mass Market,1,1,2025-08-03
ACC1054286,26,58431.66,644,Balance Transfer,9.42,1476.76,5233.04,119.91,6.42,Phone Call,Middle East,Affluent,1,1,2024-08-24
ACC1054287,42,98969.89,723,Cashback,27.98,29127.57,6129.43,67.02,38.76,SMS,Asia Pacific,Student,1,1,2025-03-26
ACC1054288,21,71528.75,592,Dining Rewards,34.72,47579.94,6496.88,20.49,37.48,SMS,Asia Pacific,Student,1,1,2025-06-26
ACC1054289,62,116546.91,735,Cashback,27.12,26222.98,2315.54,28.84,38.24,Email,Asia Pacific,Affluent,1,1,2025-12-11
ACC1054290,23,108201.34,670,Premium Lifestyle,31.77,29505.99,6712.14,121.61,5.62,Branch,Middle East,SME,1,1,2025-04-07
ACC1054291,61,52252.86,711,Cashback,11.37,14902.76,5302.7,137.12,14.76,Email,Middle East,SME,1,1,2025-11-08
ACC1054292,47,89849.71,694,Premium Lifestyle,17.62,22653.2,622.12,111.77,6.87,Phone Call,Latin America,HNI,0,0,2025-12-10
ACC1054293,62,160193.51,690,Premium Lifestyle,28.09,33302.41,2126.01,86.94,29.61,Social Media,Europe,Mass Market,1,1,2024-06-03
ACC1054294,60,90454.67,697,Premium Lifestyle,18.28,36014.22,5145.73,86.98,21.22,SMS,North America,HNI,1,1,2025-05-18
ACC1054295,51,92373.89,688,Low Interest,29.86,47682.37,5159.6,63.04,12.74,SMS,Europe,SME,1,1,2025-01-21
ACC1054296,32,64765.58,675,Balance Transfer,34.67,1184.81,6388.55,55.3,31.12,Social Media,Europe,Mass Market,0,0,2025-07-29
ACC1054297,40,15000.0,714,Travel Rewards,31.05,10586.99,1045.74,109.74,22.44,Phone Call,Europe,HNI,1,1,2024-11-05
ACC1054298,58,63875.49,727,Balance Transfer,32.11,45348.18,2499.72,95.57,8.5,Branch,North America,HNI,1,1,2025-02-17
ACC1054299,64,39806.82,678,Premium Lifestyle,18.33,6880.18,808.56,45.95,38.3,Email,Asia Pacific,Mass Market,1,1,2024-11-26
ACC1054300,41,102873.93,654,Low Interest,16.64,15395.51,2117.86,133.15,21.35,Social Media,Middle East,Affluent,1,1,2024-06-05
ACC1054301,45,93647.23,727,Dining Rewards,24.78,38922.89,1078.29,71.71,18.41,Email,Asia Pacific,Mass Market,0,1,2024-08-24
ACC1054302,31,53273.9,793,Premium Lifestyle,27.5,40871.87,5859.07,106.69,32.43,Branch,Asia Pacific,Mass Market,0,0,2024-06-25
ACC1054303,45,32102.76,684,Dining Rewards,23.17,23620.87,561.94,90.17,28.3,Branch,North America,Affluent,1,1,2025-07-22
ACC1054304,46,79077.48,659,Balance Transfer,29.09,24863.27,1987.09,149.71,12.02,Email,North America,Student,1,1,2025-08-02
ACC1054305,58,51125.32,731,Cashback,22.36,16042.57,5356.03,51.05,33.94,Social Media,Middle East,HNI,1,1,2024-05-19
ACC1054306,37,78421.06,699,Balance Transfer,33.08,46953.16,1756.73,97.09,29.78,SMS,Middle East,Affluent,0,1,2025-01-19
ACC1054307,30,29375.65,684,Balance Transfer,5.6,49220.31,6705.64,149.0,39.07,Phone Call,North America,Student,1,1,2025-05-30
ACC1054308,27,33103.58,736,Low Interest,9.84,24334.78,6537.9,46.49,26.76,Branch,Middle East,Student,1,1,2024-12-21
ACC1054309,64,96892.76,655,Travel Rewards,30.02,1524.09,6578.83,16.02,39.28,Branch,Latin America,Mass Market,1,1,2024-05-15
ACC1054310,42,95790.87,779,Dining Rewards,25.71,40945.43,3951.49,16.27,36.75,Social Media,North America,Mass Market,1,1,2025-11-08
ACC1054311,54,97266.45,629,Low Interest,34.55,22023.45,5325.7,146.66,36.01,Email,North America,Mass Market,1,1,2025-05-06
ACC1054312,39,46840.17,719,Low Interest,13.06,43580.84,4284.91,71.73,23.59,Email,Asia Pacific,Affluent,1,1,2024-09-02
ACC1054313,44,61371.61,667,Low Interest,18.17,14166.53,6905.13,40.69,21.4,Phone Call,Middle East,SME,1,1,2026-02-01
ACC1054314,48,85953.88,661,Balance Transfer,29.32,23826.1,2027.75,65.93,34.51,SMS,Latin America,Student,1,1,2025-04-29
ACC1054315,64,33475.76,683,Balance Transfer,23.15,9671.23,3316.57,59.12,27.1,Email,Middle East,Mass Market,1,1,2025-09-13
ACC1054316,60,66352.84,695,Low Interest,10.17,34034.39,2348.37,83.0,23.36,SMS,Middle East,Mass Market,0,1,2025-05-17
ACC1054317,59,64295.42,798,Low Interest,34.04,19758.54,2474.66,128.61,32.3,Email,North America,Mass Market,1,1,2026-01-07
ACC1054318,27,79210.64,679,Cashback,22.7,1313.86,1720.52,61.71,16.39,Social Media,Latin America,SME,1,1,2026-01-02
ACC1054319,54,70954.49,689,Travel Rewards,20.34,26254.9,4405.96,118.48,39.05,Email,Europe,SME,1,1,2024-12-01
ACC1054320,54,67203.56,757,Premium Lifestyle,8.53,37885.9,3873.09,110.93,33.32,SMS,Asia Pacific,SME,1,1,2025-08-18
ACC1054321,22,15000.0,710,Cashback,27.96,30920.42,3455.99,21.21,24.61,Social Media,Asia Pacific,HNI,1,1,2025-07-11
ACC1054322,69,26186.3,691,Low Interest,16.5,48234.5,2432.12,34.79,6.2,Branch,Europe,SME,1,1,2025-10-09
ACC1054323,29,43137.6,609,Travel Rewards,19.86,2453.44,1300.37,149.92,13.45,SMS,North America,Student,1,1,2025-01-07
ACC1054324,57,59813.05,700,Travel Rewards,25.06,1460.71,1676.67,125.16,11.27,Email,North America,Affluent,1,1,2025-06-03
ACC1054325,64,15000.0,749,Dining Rewards,7.33,11426.34,541.0,67.45,35.82,Email,Europe,HNI,1,0,2024-12-15
ACC1054326,34,56389.87,757,Premium Lifestyle,34.09,40244.4,2190.37,39.11,28.02,Email,Europe,HNI,1,1,2024-10-16
ACC1054327,24,75338.13,660,Travel Rewards,30.24,17292.7,1281.65,90.41,20.51,Phone Call,Asia Pacific,SME,1,1,2025-12-16
ACC1054328,44,37168.16,780,Cashback,10.93,41990.66,782.37,129.44,35.24,Social Media,Middle East,SME,0,0,2024-07-11
ACC1054329,43,55080.11,696,Travel Rewards,30.35,24574.7,807.49,33.01,7.95,Social Media,Europe,Mass Market,1,1,2025-10-01
ACC1054330,28,108406.51,602,Balance Transfer,34.68,17969.91,5679.71,65.61,19.06,Email,Middle East,SME,1,1,2024-07-27
ACC1054331,54,38111.99,724,Premium Lifestyle,23.24,47153.43,1257.66,31.78,19.34,Branch,North America,HNI,0,0,2025-05-21
ACC1054332,39,82203.57,732,Cashback,5.28,1744.14,5023.08,146.81,39.18,Email,North America,SME,1,0,2025-06-24
ACC1054333,24,115769.07,804,Low Interest,8.49,38551.86,6378.7,60.24,37.29,Social Media,Latin America,Affluent,1,0,2025-08-12
ACC1054334,66,17688.21,784,Balance Transfer,27.22,3792.12,3179.14,147.15,12.43,SMS,Middle East,SME,1,1,2024-07-27
ACC1054335,54,64192.03,601,Travel Rewards,31.69,25104.05,5780.36,14.34,26.17,SMS,Middle East,Student,1,1,2024-11-15
